"report_number","occurred_date","occurred_time","reported_date","reported_time","crime_subcategory","primary_offense_description","precinct","sector","beat","neighborhood"
20150000271944,2015-08-06,1648,2015-08-06,1648,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE",NA,"G","G2","CENTRAL AREA/SQUIRE PARK"
20110000298031,2011-09-09,1350,2011-09-09,1408,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K1","DOWNTOWN COMMERCIAL"
NA,2008-08-26,2235,2008-08-27,29,"WEAPON","WEAPON-DISCHARGE","EAST",NA,NA,"CENTRAL AREA/SQUIRE PARK"
20160000306513,NA,NA,2016-08-24,2000,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","WEST","K","K1","DOWNTOWN COMMERCIAL"
20130000122772,2013-04-10,1900,NA,1252,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U1","UNIVERSITY"
NA,2018-08-06,444,2018-08-06,537,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTHWEST","F","F3",NA
2012000016696,2012-01-14,2330,2012-01-17,1719,"THEFT-BUILDING","THEFT-BUILDING","WEST","D","D2",NA
20150000211009,NA,600,2015-06-22,NA,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","F","F2","SOUTH DELRIDGE"
20180000143652,2018-04-24,255,2018-04-24,255,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","B","B2","BALLARD SOUTH"
20140000265519,2014-08-11,1105,2014-08-11,1105,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER",NA,"Q","Q1","MAGNOLIA"
20140000126192,2014-04-24,1500,2014-04-25,NA,"CAR PROWL","THEFT-CARPROWL","WEST",NA,"D3","EASTLAKE - WEST"
2011000015261,2011-01-13,2032,2011-01-13,2032,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","EAST","G","G2","CENTRAL AREA/SQUIRE PARK"
20100000333243,2010-09-22,1600,2010-09-23,1141,"THEFT-BUILDING","THEFT-BUILDING","SOUTH","O","O1","SODO"
20140000133070,2014-04-30,NA,2014-04-30,2359,"AGGRAVATED ASSAULT","ASSLT-AGG-GUN","EAST","E","E3","CAPITOL HILL"
20090000115330,NA,38,2009-04-06,38,NA,"DUI-LIQUOR","EAST","C","C2","MONTLAKE/PORTAGE BAY"
20180000905759,2018-06-25,1200,2018-06-25,1910,"THEFT-BUILDING","THEFT-BUILDING","NORTH","L","L2","NORTHGATE"
20080000150337,2008-04-27,NA,2008-04-27,202,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","U","U1","UNIVERSITY"
20180000287037,2018-08-03,1055,2018-08-03,1055,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","W","W2","ALASKA JUNCTION"
20180000308069,2018-08-18,1916,2018-08-18,1916,"TRESPASS","TRESPASS","SOUTH","S","S1","MID BEACON HILL"
20160000449656,2016-12-15,745,2016-12-15,1340,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B3","WALLINGFORD"
20100000115816,2010-04-09,2000,2010-04-10,252,"RAPE","RAPE-STRONGARM","WEST","K",NA,"PIONEER SQUARE"
2010000039173,2010-02-02,NA,2010-02-03,1738,"THEFT-ALL OTHER","THEFT-PKPOCKET","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20090000211987,2009-06-16,1515,2009-06-16,1800,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","L2","NORTHGATE"
20110000904553,2011-11-03,1205,2011-11-04,1508,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","Q2","QUEEN ANNE"
NA,2012-09-22,344,2012-09-22,344,"DUI","DUI-LIQUOR","SOUTHWEST","F","F3","HIGHLAND PARK"
20110000233736,2011-07-17,1300,2011-07-19,1410,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH",NA,"B1","BALLARD SOUTH"
20120000263745,2012-08-10,1140,2012-08-10,1220,"THEFT-ALL OTHER","THEFT-PRSNATCH","SOUTH","S","S1","NEW HOLLY"
20110000150325,2011-05-11,1345,2011-05-11,1555,"CAR PROWL","THEFT-CARPROWL","EAST","E","E3","CAPITOL HILL"
20110000142219,2011-05-03,2000,2011-05-04,1639,"CAR PROWL","THEFT-CARPROWL","EAST","E","E1","CAPITOL HILL"
2018000030065,2018-01-25,910,2018-01-25,928,"THEFT-ALL OTHER","THEFT-PRSNATCH","SOUTH",NA,"S3","RAINIER BEACH"
20180000277330,2018-07-26,2000,2018-07-27,1504,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","F","F1","HIGH POINT"
20160000411028,2016-11-12,1800,2016-11-13,1623,"CAR PROWL","THEFT-CARPROWL",NA,NA,"U1","UNIVERSITY"
2012000037775,2011-12-24,0,2012-02-07,1410,"THEFT-ALL OTHER","THEFT-OTH","NORTH","N","N1","BALLARD NORTH"
20090000187,2009-01-01,130,2009-01-01,NA,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","U","U1","UNIVERSITY"
20150000907057,2015-10-21,330,2015-10-29,1538,"THEFT-ALL OTHER","THEFT-MAIL","SOUTHWEST",NA,"F1","NORTH DELRIDGE"
20170000448605,2017-12-05,1445,2017-12-09,1609,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTH","O","O1","SODO"
2018000048791,2018-02-08,1747,2018-02-08,1747,"TRESPASS","TRESPASS","WEST",NA,"K1","DOWNTOWN COMMERCIAL"
20170000180481,2017-05-21,1800,NA,1138,"MOTOR VEHICLE THEFT",NA,"WEST",NA,"Q2",NA
2008000090064,2008-03-09,2209,NA,2209,"NARCOTIC","NARC-POSSESS-COCAINE","WEST","M","M1","DOWNTOWN COMMERCIAL"
20180000329762,2018-09-03,1900,2018-09-04,726,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO",NA,"B","B2","FREMONT"
20150000174348,2015-05-22,1600,2015-05-27,630,"THEFT-ALL OTHER","THEFT-OTH",NA,"F","F3","HIGHLAND PARK"
NA,2016-11-14,1600,2016-11-14,1911,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J3","ROOSEVELT/RAVENNA"
20110000364546,2011-11-09,230,2011-11-09,1045,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","U","U1","UNIVERSITY"
20180000905550,2018-06-18,1210,2018-06-19,1220,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R2","MOUNT BAKER"
20080000346482,2008-09-15,1225,2008-09-15,1555,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES",NA,NA,"R2","CLAREMONT/RAINIER VISTA"
20160000186211,2016-05-25,200,2016-05-27,1130,NA,"ARSON-VEHICLE","SOUTHWEST","F",NA,"SOUTH PARK"
20160000358902,2016-10-03,1500,2016-10-03,2032,"CAR PROWL","THEFT-CARPROWL","WEST","D","D3","SLU/CASCADE"
20130000229086,NA,1805,2013-06-30,1808,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","R1","NORTH BEACON HILL"
2009000032710,2009-01-11,1300,2009-01-27,1112,"THEFT-BUILDING","THEFT-BUILDING","EAST","E","E3","FIRST HILL"
20080000162401,NA,1700,2008-05-06,1345,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B3","WALLINGFORD"
20130000255017,2013-07-18,1152,2013-07-18,1343,NA,"THEFT-SHOPLIFT","SOUTH","R","R2","NORTH BEACON HILL"
2008000036661,2008-01-28,400,2008-01-28,1500,"THEFT-ALL OTHER",NA,"NORTH","B","B3","FREMONT"
20160000907553,2016-11-03,740,2016-11-03,1106,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R3","HILLMAN CITY"
20170000902151,2017-03-09,800,2017-03-09,2115,"THEFT-BUILDING","THEFT-BUILDING",NA,"W","W2","ALASKA JUNCTION"
20110000292220,2011-09-04,2030,2011-09-04,2200,"CAR PROWL","THEFT-CARPROWL","NORTH",NA,"B2",NA
20170000255380,2017-07-13,2122,2017-07-13,2122,"NARCOTIC","NARC-POSSESS-METH","EAST","G","G2",NA
NA,2013-12-26,1500,2013-12-27,1441,"CAR PROWL","THEFT-CARPROWL","SOUTH","S","S2","RAINIER BEACH"
20140000330006,2014-10-01,1200,2014-10-02,2132,"THEFT-ALL OTHER","THEFT-OTH","EAST","E","E2","CAPITOL HILL"
20170000374480,2017-10-08,1240,2017-10-08,1240,"WEAPON","WEAPON-POSSESSION","NORTH","N","N1","GREENWOOD"
20080000314041,2008-08-22,2350,2008-08-23,101,NA,"PROSTITUTION","WEST","Q","Q3","SLU/CASCADE"
20170000127180,2017-04-11,2155,2017-04-11,2254,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE",NA,"K","K2","PIONEER SQUARE"
20100000445126,2010-12-28,1704,2010-12-28,1704,NA,"THEFT-OTH","WEST",NA,"M1","DOWNTOWN COMMERCIAL"
20120000170768,2012-06-01,1730,2012-06-02,835,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","J","J1",NA
20090000106562,2009-03-29,1616,2009-03-29,1719,"LIQUOR LAW VIOLATION","LIQUOR LAW VIOLATION","WEST","K","K2","CHINATOWN/INTERNATIONAL DISTRICT"
2009000090731,2009-03-15,1900,2009-03-16,1303,"CAR PROWL","THEFT-CARPROWL","WEST",NA,"D3","EASTLAKE - WEST"
2009000078619,2009-03-06,NA,2009-03-06,NA,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","WEST",NA,"K1","DOWNTOWN COMMERCIAL"
20160000909310,2016-12-26,1500,2016-12-27,1241,NA,NA,"WEST","M","M1",NA
2014000051880,NA,500,2014-02-17,1222,"CAR PROWL","THEFT-CARPROWL","SOUTH","O","O1","SODO"
NA,2014-08-31,1315,2014-09-01,43,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","M1","DOWNTOWN COMMERCIAL"
20140000404205,2014-12-05,2049,2014-12-05,2049,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M2","DOWNTOWN COMMERCIAL"
20140000198076,2014-06-21,158,2014-06-22,3,"DUI","DUI-LIQUOR","WEST","D","D3","SLU/CASCADE"
2008000039578,2008-01-30,1921,2008-01-30,1931,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","J","J2","GREENWOOD"
20140000258530,2014-08-05,2020,2014-08-05,2020,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","B","B3","WALLINGFORD"
20080000391680,2008-10-18,534,2008-10-18,534,NA,"THEFT-CARPROWL","SOUTHWEST","W",NA,"FAUNTLEROY SW"
2013000088564,2013-03-15,2300,2013-03-15,2353,"ROBBERY-STREET","ROBBERY-STREET-GUN","SOUTH","R","R2","MOUNT BAKER"
NA,2014-03-21,2300,2014-03-22,848,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","B","B2",NA
20080000269852,2008-07-17,0,2008-07-22,1728,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","S2","BRIGHTON/DUNLAP"
NA,2011-07-26,1113,2011-07-26,1113,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","B","B2","FREMONT"
NA,2010-07-24,238,2010-07-24,238,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","WEST","K","K1","DOWNTOWN COMMERCIAL"
20080000343699,2008-09-11,1200,2008-09-13,1228,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","R","R3","LAKEWOOD/SEWARD PARK"
20090000414959,2009-11-29,NA,2009-11-30,1343,NA,"ROBBERY-STREET-BODYFORCE","WEST","K","K2","DOWNTOWN COMMERCIAL"
20180000310918,NA,2134,2018-08-20,2134,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","EAST","C","C2","MILLER PARK"
20110000218266,2011-07-05,1245,2011-07-06,1130,"THEFT-BUILDING","THEFT-BUILDING","NORTH","N","N1","BITTERLAKE"
20180000901188,2018-01-14,2300,2018-01-15,1108,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W3","FAUNTLEROY SW"
20180000145130,2018-04-25,NA,2018-04-25,452,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","U","U1","UNIVERSITY"
20090000154274,2009-05-06,1714,2009-05-06,1714,"THEFT-BUILDING","THEFT-BUILDING","SOUTH","S",NA,"RAINIER BEACH"
NA,2010-09-22,650,2010-09-22,652,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","N","N2","NORTHGATE"
20110000410135,2011-12-11,NA,2011-12-23,NA,"THEFT-ALL OTHER","THEFT-OTH","EAST",NA,"E2",NA
20160000238593,2016-07-04,1522,2016-07-04,1645,NA,"THEFT-SHOPLIFT","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20110000384849,2011-11-29,1230,2011-11-29,1652,"CAR PROWL",NA,"SOUTHWEST",NA,"F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
NA,2008-08-16,1836,2008-08-16,1836,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","WEST","M","M1","DOWNTOWN COMMERCIAL"
20130000338661,2013-09-16,2200,2013-09-17,932,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","B","B2","FREMONT"
20160000290805,2016-08-04,1,NA,1026,"THEFT-ALL OTHER",NA,"SOUTH","R","R2","MOUNT BAKER"
2011000060227,NA,100,2011-02-20,1131,"CAR PROWL","THEFT-CARPROWL","WEST","D","D3","SLU/CASCADE"
20150000905377,2015-08-20,2330,2015-08-21,849,"CAR PROWL","THEFT-CARPROWL",NA,"N","N3","NORTHGATE"
20120000248312,2012-07-30,1517,2012-07-30,1751,"CAR PROWL","THEFT-CARPROWL","EAST","C","C1","EASTLAKE - EAST"
20170000136292,2017-04-19,601,2017-04-19,601,"TRESPASS","TRESPASS","EAST",NA,"E2","CAPITOL HILL"
20090000358036,2009-10-10,1440,2009-10-10,1553,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","O","O2","SODO"
2016000083712,2016-03-09,NA,2016-03-09,1430,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE",NA,"F","F1","HIGH POINT"
20090000414655,2009-11-30,500,NA,541,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTHWEST","W","W1",NA
2013000090643,2013-03-17,1651,2013-03-17,1651,"TRESPASS","TRESPASS","EAST","G","G1","FIRST HILL"
20150000241119,2015-07-02,1830,2015-07-14,1424,"THEFT-BUILDING","THEFT-BUILDING","NORTH","N","N3","GREENWOOD"
NA,2017-01-20,1620,2017-01-20,1814,"CAR PROWL","THEFT-CARPROWL","NORTH","U","U1","ROOSEVELT/RAVENNA"
20080000480019,2008-12-24,1800,NA,809,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","F2","HIGHLAND PARK"
201100007701,2011-01-06,1730,2011-01-07,718,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","Q",NA,NA
NA,2010-09-01,1400,2010-09-01,2000,"THEFT-ALL OTHER","THEFT-OTH","NORTH","J","J2","GREENWOOD"
20140000412644,2014-12-13,1445,2014-12-13,1702,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","NORTH","B","B3","WALLINGFORD"
20090000364850,2009-10-14,900,2009-10-17,720,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","M3","DOWNTOWN COMMERCIAL"
2009000094624,2009-03-18,1615,2009-03-19,1731,"CAR PROWL","THEFT-CARPROWL","SOUTH","R",NA,"LAKEWOOD/SEWARD PARK"
201200002047,2012-01-03,223,2012-01-03,223,"DUI","DUI-LIQUOR","EAST","C",NA,"MILLER PARK"
2017000097024,2017-03-19,130,2017-03-19,1151,"THEFT-BUILDING","THEFT-BUILDING","EAST","E","E3","CAPITOL HILL"
2011000093349,2011-03-22,808,2011-03-22,1748,"CAR PROWL","THEFT-CARPROWL","WEST","M","M2","DOWNTOWN COMMERCIAL"
20130000309722,2013-08-26,NA,2013-08-27,3,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-WEAPON","SOUTHWEST","F","F3","SOUTH PARK"
20080000134395,2008-04-14,1752,2008-04-14,1920,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","L2","NORTHGATE"
20180000328519,2018-09-03,559,2018-09-03,559,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","B","B1",NA
20090000272635,2009-08-03,1315,2009-08-03,2019,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTHWEST","W","W1",NA
20150000413970,2015-11-28,30,2015-11-28,422,"ROBBERY-STREET","ROBBERY-STREET-GUN","WEST","M","M2",NA
20090000394501,2009-11-11,1239,2009-11-11,1314,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTH","S","S2","BRIGHTON/DUNLAP"
2009000068485,2009-02-13,2330,2009-02-25,1515,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","NORTH","B","B1","BALLARD SOUTH"
20160000163823,2016-05-11,NA,2016-05-11,733,"TRESPASS",NA,"SOUTHWEST","W","W2","ALASKA JUNCTION"
20150000906114,2015-09-18,830,2015-09-22,1427,NA,"THEFT-CARPROWL","WEST","Q","Q3",NA
20170000292605,2017-07-31,2330,2017-08-08,1718,"THEFT-ALL OTHER","THEFT-OTH","WEST","Q","Q3","QUEEN ANNE"
20100000211470,2010-06-22,830,2010-06-22,1034,"THEFT-BUILDING","THEFT-BUILDING","WEST",NA,"K2","PIONEER SQUARE"
20100000431565,2010-12-15,1730,2010-12-15,2042,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE","NORTH","N","N3","GREENWOOD"
20090000242848,2009-07-12,1748,2009-07-12,1748,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","SOUTH","R","R2","MOUNT BAKER"
20090000318433,2009-09-08,2241,2009-09-08,2241,"NARCOTIC","NARC-POSSESS-MARIJU","EAST","E","E3","CAPITOL HILL"
20120000267778,2012-08-13,1042,2012-08-13,1156,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","QUEEN ANNE"
20150000125313,2015-04-16,1750,2015-04-17,1605,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","WEST","D","D2","SLU/CASCADE"
20110000901580,2011-03-22,NA,2011-05-02,1213,"THEFT-ALL OTHER","THEFT-PKPOCKET","NORTH","B","B1","BALLARD SOUTH"
20090000436095,2009-12-18,1700,2009-12-19,1917,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","C","C1","MILLER PARK"
20080000276668,2008-07-22,2130,2008-07-27,1127,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","U1","ROOSEVELT/RAVENNA"
20150000403866,2015-11-18,2000,NA,725,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","N","N1","BITTERLAKE"
20130000906171,2013-12-21,2230,2013-12-22,937,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J1","GREENWOOD"
20170000297912,2017-08-12,1527,2017-08-12,1527,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","K","K1","DOWNTOWN COMMERCIAL"
201700009986,2017-01-09,117,NA,117,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE",NA,"C","C2","CENTRAL AREA/SQUIRE PARK"
20140000287541,2014-08-28,1821,NA,1821,"AGGRAVATED ASSAULT-DV",NA,"NORTH","U","U1","UNIVERSITY"
2016000015529,2016-01-14,NA,2016-01-14,605,"CAR PROWL","THEFT-CARPROWL",NA,"F","F3","SOUTH PARK"
20080000156724,2008-05-01,2100,2008-05-02,753,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","O","O1","SODO"
2009000095388,2009-03-20,938,2009-03-20,1230,"TRESPASS","TRESPASS","NORTH","U","U3","SANDPOINT"
2017000030167,2017-01-25,1349,2017-01-25,1349,"THEFT-ALL OTHER","THEFT-OTH",NA,NA,"R3","COLUMBIA CITY"
2013000073289,2013-03-03,1925,2013-03-04,1126,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","EAST","C",NA,"CAPITOL HILL"
20100000127983,2010-04-19,2330,2010-04-19,2330,"PROSTITUTION","PROSTITUTION","NORTH",NA,"B3","FREMONT"
20160000117780,2016-04-05,2000,2016-04-06,421,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","S","S3","RAINIER BEACH"
20160000253498,2016-06-22,1930,2016-07-15,1209,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J3","ROOSEVELT/RAVENNA"
20150000193672,2015-06-09,NA,2015-06-10,953,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","WEST","D","D1","BELLTOWN"
20150000238845,2015-07-12,2100,2015-07-12,2127,"THEFT-BUILDING","THEFT-BUILDING","WEST","M","M1","BELLTOWN"
2016000064877,2016-02-23,100,2016-02-23,1054,"MOTOR VEHICLE THEFT","VEH-THEFT-TRUCK","SOUTH","R","R1","NORTH BEACON HILL"
20120000354848,NA,1700,2012-10-16,1553,"CAR PROWL","THEFT-LICENSE PLATE","SOUTHWEST","W","W2","ALASKA JUNCTION"
20080000120052,2008-03-11,830,2008-04-03,903,"THEFT-BUILDING","THEFT-BUILDING","WEST","K","K2","CHINATOWN/INTERNATIONAL DISTRICT"
20090000146030,2009-04-29,2000,2009-04-30,1223,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","J","J1","BALLARD NORTH"
2011000089903,NA,100,2011-03-19,1246,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B3","WALLINGFORD"
20090000188598,2009-06-01,NA,2009-06-01,1737,"NARCOTIC","NARC-EQUIPMENT/PARAPHENALIA","WEST","K","K1","DOWNTOWN COMMERCIAL"
20150000446196,2015-12-26,1928,2015-12-26,1928,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M2","DOWNTOWN COMMERCIAL"
20160000187286,2016-05-28,159,2016-05-28,251,"CAR PROWL","THEFT-CARPROWL",NA,"E",NA,"CAPITOL HILL"
20120000904438,2012-09-29,415,2012-09-29,934,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W1","NORTH ADMIRAL"
20160000903477,2016-03-30,830,NA,1523,"CAR PROWL",NA,"NORTH","J","J3",NA
20140000218981,2014-07-05,2100,2014-07-06,1613,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","C","C1","MILLER PARK"
20110000233000,2011-07-18,NA,2011-07-18,1857,"THEFT-SHOPLIFT",NA,"SOUTH","O","O1","SODO"
2010000041106,2010-02-03,1200,2010-02-05,922,"THEFT-ALL OTHER","THEFT-PKPOCKET","WEST","M","M2","DOWNTOWN COMMERCIAL"
20120000349752,2012-10-11,1800,2012-10-12,1410,"THEFT-ALL OTHER","THEFT-OTH","NORTH","N","N3","GREENWOOD"
20080000191451,2008-05-27,2000,2008-05-27,2218,"CAR PROWL","THEFT-CARPROWL","WEST","M","M1","DOWNTOWN COMMERCIAL"
20170000304837,2017-08-17,2042,NA,2042,NA,"THEFT-SHOPLIFT","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20090000111490,2009-04-02,1530,2009-04-02,2240,NA,"BURGLARY-FORCE-RES","EAST","E","E2","FIRST HILL"
2010000047599,2010-02-10,2319,2010-02-10,2319,NA,"THEFT-OTH","WEST","K","K1",NA
20100000150543,2010-05-08,1400,2010-05-08,1543,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","D","D3","SLU/CASCADE"
20090000349449,2009-10-03,1259,2009-10-03,1259,"CAR PROWL","THEFT-CARPROWL","NORTH","B",NA,"BALLARD SOUTH"
20130000901725,2013-02-13,1015,2013-02-23,1436,"THEFT-BUILDING","THEFT-BUILDING","WEST",NA,"M2","DOWNTOWN COMMERCIAL"
20110000298398,2011-09-09,1908,2011-09-09,1908,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","N","N2","NORTHGATE"
20140000371465,2014-11-06,145,2014-11-06,145,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE",NA,"L","L3","LAKECITY"
20180000240753,2018-06-30,1700,2018-07-02,1919,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","R2","CLAREMONT/RAINIER VISTA"
2016000070680,2016-02-27,1830,2016-02-27,2130,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH",NA,"U3","SANDPOINT"
20080000352750,2008-09-19,1600,2008-09-19,1814,"THEFT-BUILDING","THEFT-BUILDING","NORTH","L","L2","NORTHGATE"
2016000050759,2016-02-11,1556,2016-02-11,1556,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","J","J1","BALLARD NORTH"
20180000333364,2018-09-06,1631,2018-09-06,1631,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE","SOUTH","S","S2","BRIGHTON/DUNLAP"
20170000903435,2017-04-16,1200,2017-04-17,1125,"CAR PROWL","THEFT-CARPROWL","WEST","D","D1","BELLTOWN"
2011000026120,2011-01-22,930,NA,1847,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","WEST","D","D1","BELLTOWN"
NA,2009-03-21,2100,2009-03-22,2123,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","F1","HIGH POINT"
20140000291992,2014-09-01,1100,2014-09-01,1621,"THEFT-ALL OTHER","THEFT-MAIL","NORTH","N","N1","BITTERLAKE"
20140000397934,2014-11-29,NA,2014-11-29,1508,"CAR PROWL","THEFT-CARPROWL","WEST","M","M1","DOWNTOWN COMMERCIAL"
2009000057704,2009-02-14,1700,2009-02-16,1804,"CAR PROWL","THEFT-AUTOACC","NORTH","N","N3","NORTHGATE"
20080000258879,2008-07-14,1925,2008-07-14,1925,"ROBBERY-STREET","ROBBERY-STREET-GUN","SOUTH","R","R2","MOUNT BAKER"
20100000412366,2010-11-24,1800,2010-11-29,1208,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","S","S2","BRIGHTON/DUNLAP"
20110000905158,2011-12-10,0,2011-12-13,758,NA,"THEFT-CARPROWL","EAST","E","E3","FIRST HILL"
20140000128479,2014-04-27,125,2014-04-27,125,"TRESPASS","TRESPASS","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20090000283199,2009-08-12,34,2009-08-12,34,"PROSTITUTION","PROSTITUTION","NORTH","N","N2","NORTHGATE"
20130000262583,2013-07-23,NA,2013-07-23,2210,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","L","L1","LAKECITY"
20170000422485,2017-11-13,2300,2017-11-14,2103,"CAR PROWL","THEFT-LICENSE PLATE","NORTH","J","J1","GREENWOOD"
20150000906954,2015-10-25,2200,2015-10-26,828,"CAR PROWL","THEFT-CARPROWL","WEST","D","D3","EASTLAKE - WEST"
20140000128915,2014-04-26,2300,2014-04-27,1327,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","EAST","C","C2","CENTRAL AREA/SQUIRE PARK"
20150000291443,2015-08-11,37,2015-08-21,NA,"THEFT-BUILDING","THEFT-BUILDING","NORTH","U","U2","UNIVERSITY"
20150000402184,2015-11-17,2054,2015-11-17,2054,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-GUN","SOUTHWEST",NA,NA,"ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20140000143349,2014-05-08,2000,2014-05-09,941,"CAR PROWL","THEFT-CARPROWL","WEST",NA,"D1","BELLTOWN"
20160000296027,NA,933,2016-08-16,933,"TRESPASS","TRESPASS","EAST","E","E2","CAPITOL HILL"
