"report_number","occurred_date","occurred_time","reported_date","reported_time","crime_subcategory","primary_offense_description","precinct","sector","beat","neighborhood"
20180000903408,2018-04-20,NA,2018-04-20,1029,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W3","MORGAN"
20160000381481,2016-10-21,30,2016-10-21,1543,"MOTOR VEHICLE THEFT",NA,"EAST","C","C1","EASTLAKE - EAST"
20120000376285,2012-11-02,1330,2012-11-02,1523,"CAR PROWL","THEFT-AUTO PARTS","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20080000220961,2008-06-18,1800,2008-06-18,2334,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","F","F3","HIGHLAND PARK"
2011000059837,2011-02-20,41,2011-02-20,41,"CAR PROWL","THEFT-CARPROWL","WEST","K","K2","DOWNTOWN COMMERCIAL"
2010000025978,2010-01-22,1900,2010-01-23,855,"CAR PROWL","THEFT-CARPROWL","NORTH","N","N2","NORTHGATE"
20150000186137,2015-06-04,NA,NA,2141,NA,"ROBBERY-STREET-BODYFORCE","SOUTH","S","S2","BRIGHTON/DUNLAP"
20140000308773,2014-09-15,100,NA,1212,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20160000337412,2016-09-17,824,2016-09-17,1023,"FAMILY OFFENSE-NONVIOLENT","CHILD-OTHER","NORTH","L","L1",NA
NA,2018-05-25,1213,2018-05-25,NA,"THEFT-ALL OTHER","THEFT-OTH","WEST","K","K3","JUDKINS PARK/NORTH BEACON HILL"
2015000027791,2015-01-25,1400,2015-01-25,1558,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","L2","NORTHGATE"
20150000338960,2015-09-28,219,2015-09-28,219,"ROBBERY-STREET","ROBBERY-STREET-GUN","NORTH","N","N3",NA
NA,2013-11-10,1700,2013-11-11,1621,"CAR PROWL","THEFT-CARPROWL","WEST","D","D2","QUEEN ANNE"
20100000174025,2010-05-03,1800,2010-05-26,805,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M3","DOWNTOWN COMMERCIAL"
20130000452192,2013-12-18,1927,2013-12-18,2019,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST",NA,NA,"SOUTH DELRIDGE"
20110000298092,2011-09-09,830,2011-09-09,1457,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES",NA,"Q","Q2","QUEEN ANNE"
20170000410721,2017-11-05,1150,2017-11-05,1153,NA,"DUI-DRUGS","SOUTH","O","O1","SODO"
20160000905401,2016-08-05,2000,2016-08-07,2059,NA,"THEFT-CARPROWL","NORTH","U","U1",NA
2011000037979,2011-02-01,NA,2011-02-01,1320,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20160000425476,2016-11-10,2300,2016-11-25,1653,"THEFT-BUILDING","THEFT-BUILDING","SOUTH","S","S1",NA
20110000399305,2011-12-13,945,2011-12-13,1145,"NARCOTIC","NARC-POSSESS-MARIJU","WEST","Q","Q2","QUEEN ANNE"
NA,2018-02-01,1200,2018-02-03,1212,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","W","W3","MORGAN"
20090000424050,2009-12-08,2100,2009-12-09,721,"BURGLARY-COMMERCIAL","BURGLARY-NOFORCE-NONRES","NORTH",NA,"B1","BALLARD SOUTH"
20170000254090,2017-07-12,2331,2017-07-12,2331,"DUI","DUI-LIQUOR","SOUTH",NA,"O3","GEORGETOWN"
20160000382714,2016-10-22,1500,2016-10-22,1615,NA,"THEFT-OTH","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2016000047320,2016-02-06,1230,2016-02-08,2237,"CAR PROWL","THEFT-LICENSE PLATE","NORTH","N","N2","NORTHGATE"
201200009268,2012-01-09,2030,2012-01-09,2038,"SEX OFFENSE-OTHER",NA,"WEST",NA,"D1","BELLTOWN"
20150000906745,2015-10-17,200,2015-10-17,1417,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q2","QUEEN ANNE"
20170000413407,NA,900,2017-11-07,1449,NA,"THEFT-OTH","NORTH","U","U1","UNIVERSITY"
20090000215215,2009-06-21,2120,2009-06-21,2337,"ROBBERY-STREET",NA,"WEST","Q","Q3","SLU/CASCADE"
20170000376632,2017-10-09,1700,2017-10-10,1129,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","D","D3","SLU/CASCADE"
20120000904190,2012-09-17,600,2012-09-18,946,"CAR PROWL","THEFT-CARPROWL","WEST","M","M2","DOWNTOWN COMMERCIAL"
20170000126113,2017-04-07,1900,2017-04-11,526,NA,"SEXOFF-INDECENT LIBERTIES","SOUTH","O","O3","GEORGETOWN"
20140000148978,2014-05-13,1805,2014-05-13,1842,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","SOUTHWEST","W","W1",NA
20120000241333,2012-07-25,1300,2012-07-25,1545,"CAR PROWL","THEFT-CARPROWL","WEST","D","D1","BELLTOWN"
20100000272813,2010-08-05,2020,2010-08-06,1630,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","R","R3","COLUMBIA CITY"
20140000215250,2014-06-28,NA,2014-07-03,2212,"THEFT-ALL OTHER","THEFT-MAIL","NORTH","N","N1","BITTERLAKE"
20170000277743,2017-07-29,1300,2017-07-29,NA,"TRESPASS","TRESPASS",NA,NA,"O2","GEORGETOWN"
20160000269874,2016-07-26,NA,2016-07-28,14,"BURGLARY-RESIDENTIAL-SECURE PARKING","BURGLARY-SECURE PARKING-RES","WEST","D","D3","EASTLAKE - WEST"
20170000260751,2017-07-17,645,2017-07-17,1828,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","U","U1","UNIVERSITY"
2013000062803,2013-02-22,2300,NA,NA,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","S","S1","MID BEACON HILL"
20130000142042,2013-04-28,1,2013-04-28,1003,NA,"THEFT-CARPROWL","NORTH","B","B3","WALLINGFORD"
NA,2013-07-06,1908,2013-07-06,1908,"ROBBERY-COMMERCIAL","ROBBERY-BUSINESS-BODYFORCE","SOUTHWEST","W","W2","ALASKA JUNCTION"
20120000370264,2012-10-28,2123,2012-10-28,2123,"DUI","DUI-LIQUOR","WEST","Q","Q2","QUEEN ANNE"
20100000240647,2010-07-13,1530,2010-07-13,1716,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W2","NORTH DELRIDGE"
2016000058068,2016-02-17,1712,2016-02-17,1827,"THEFT-SHOPLIFT","THEFT-SHOPLIFT",NA,"M","M3","DOWNTOWN COMMERCIAL"
20100000157645,2010-05-13,1600,2010-05-14,749,"CAR PROWL",NA,"EAST","E",NA,"CAPITOL HILL"
20110000149571,2011-05-10,2301,2011-05-10,2341,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","SOUTH","S","S1","NEW HOLLY"
20090000239584,2009-07-09,1400,2009-07-10,807,"CAR PROWL","THEFT-CARPROWL","WEST","D","D2","SLU/CASCADE"
20160000236974,2016-07-03,1127,2016-07-03,1232,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M2","DOWNTOWN COMMERCIAL"
20080000481878,2008-12-30,1330,2008-12-30,1735,NA,"THEFT-CARPROWL","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20090000446587,2009-12-28,1335,2009-12-30,1923,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M",NA,NA
201600002828,2016-01-02,2300,2016-01-03,1841,"CAR PROWL","THEFT-CARPROWL","NORTH","N","N3","NORTHGATE"
20090000142826,2009-04-27,1809,2009-04-27,1814,"CAR PROWL","THEFT-CARPROWL","EAST","G","G2","FIRST HILL"
NA,2017-01-09,2300,2017-01-10,NA,"CAR PROWL","THEFT-CARPROWL",NA,"C","C1",NA
20090000314507,2009-09-03,800,2009-09-05,1505,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","F","F2","HIGHLAND PARK"
20110000152859,2011-05-13,1907,2011-05-13,1907,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","NORTH","N","N3","NORTHGATE"
20170000343763,NA,340,2017-09-15,1219,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","EAST","E","E1","CAPITOL HILL"
20100000186695,NA,700,2010-06-03,1503,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","W","W2","ALKI"
2018000013704,2018-01-12,110,2018-01-12,247,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-GUN","EAST","G","G2","CENTRAL AREA/SQUIRE PARK"
20140000351001,2014-10-20,715,NA,816,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST",NA,"D3","SLU/CASCADE"
NA,NA,1800,2016-10-26,917,"BURGLARY-RESIDENTIAL-SECURE PARKING",NA,"NORTH","J",NA,"GREENWOOD"
20170000909999,2017-10-31,2330,2017-11-01,827,"CAR PROWL","THEFT-AUTOACC","NORTH","J","J3","GREENWOOD"
20180000231535,2018-06-23,0,2018-06-25,247,"SEX OFFENSE-OTHER","SEXOFF-OTHER","EAST","E","E1","CAPITOL HILL"
20140000903923,2014-05-19,2300,2014-05-20,859,"CAR PROWL","THEFT-CARPROWL","NORTH","L","L3","SANDPOINT"
20180000342824,NA,1659,2018-09-13,1751,"NARCOTIC","NARC-POSSESS-HEROIN","WEST","M","M3","DOWNTOWN COMMERCIAL"
20140000256628,2014-08-03,1400,2014-08-04,1251,"SEX OFFENSE-OTHER","SEXOFF-OTHER","NORTH","U","U2",NA
20110000179890,2011-06-05,NA,2011-06-05,1715,"RAPE","RAPE-STRONGARM","UNKNOWN","","","UNKNOWN"
20140000904712,2014-04-23,NA,2014-04-23,1108,"CAR PROWL","THEFT-CARPROWL","WEST","M","M1","DOWNTOWN COMMERCIAL"
2012000022171,2012-01-23,2200,2012-01-24,914,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B1","BALLARD SOUTH"
20160000407811,2016-11-10,2230,2016-11-11,25,"TRESPASS","TRESPASS","NORTH","N","N2","NORTHGATE"
2014000058230,2014-02-22,2245,2014-02-23,1525,"THEFT-BUILDING","THEFT-BUILDING","SOUTH","R","R1","NORTH BEACON HILL"
20120000205225,2012-06-29,1353,2012-06-29,1353,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","EAST","G","G1","FIRST HILL"
20150000905828,2015-09-06,2000,2015-09-08,1135,"CAR PROWL","THEFT-CARPROWL","EAST","E",NA,"FIRST HILL"
20090000433434,2009-12-17,NA,2009-12-17,1506,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","SOUTH",NA,"S1","SOUTH BEACON HILL"
20180000188490,NA,1523,2018-05-25,1705,"TRESPASS","TRESPASS",NA,"F",NA,"SOUTH PARK"
20150000262952,2015-07-31,242,NA,2007,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","SOUTH","R","R3","HILLMAN CITY"
20160000426377,2016-11-25,2015,2016-11-26,1621,NA,"BURGLARY-SECURE PARKING-RES","WEST",NA,"D2","SLU/CASCADE"
20160000457099,2016-12-21,938,NA,1004,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W1",NA
20140000430377,2014-12-31,719,2014-12-31,719,"THEFT-ALL OTHER","THEFT-OTH","SOUTH","R","R1","NORTH BEACON HILL"
20140000178164,NA,1803,2014-06-05,NA,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","U1","ROOSEVELT/RAVENNA"
20180000198155,2018-06-01,1750,2018-06-03,1931,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M2","DOWNTOWN COMMERCIAL"
20170000133697,2017-04-16,2230,2017-04-17,756,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q3","SLU/CASCADE"
20150000907698,2015-11-20,2330,2015-11-21,1304,"CAR PROWL","THEFT-CARPROWL","WEST","D","D1","SLU/CASCADE"
20080000167934,2008-05-10,130,2008-05-10,NA,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","EAST","G","G2","JUDKINS PARK/NORTH BEACON HILL"
20130000435716,2013-12-04,1224,2013-12-04,1224,"THEFT-BICYCLE","THEFT-BICYCLE","NORTH","U","U3","SANDPOINT"
2011000065681,2010-12-01,1200,NA,1907,"CAR PROWL","THEFT-LICENSE PLATE","SOUTHWEST","W","W2","MORGAN"
20180000356030,NA,1647,2018-09-23,1647,NA,"ASSLT-AGG-WEAPON","SOUTH","R","R1","NORTH BEACON HILL"
20080000291307,2008-08-06,1200,2008-08-06,1707,"THEFT-BUILDING","THEFT-BUILDING","WEST","K","K2",NA
20180000904288,2018-05-13,1500,2018-05-15,1934,"CAR PROWL","THEFT-CARPROWL","WEST","Q","Q2",NA
20100000264702,2010-07-29,2300,2010-07-31,NA,"THEFT-BICYCLE","THEFT-BICYCLE","EAST","E","E1","CAPITOL HILL"
2011000073186,2011-03-04,1730,2011-03-04,1833,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-BODYFORCE","SOUTHWEST","W","W3","MORGAN"
2016000052983,2016-02-13,0,2016-02-13,1019,"BURGLARY-RESIDENTIAL",NA,NA,"U","U1","UNIVERSITY"
2011000031672,2011-01-27,750,2011-01-27,824,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","WEST","D","D1","BELLTOWN"
20150000285810,2015-08-17,410,2015-08-17,502,NA,"THEFT-SHOPLIFT","NORTH","N","N3","GREENWOOD"
20130000237475,2013-07-05,2253,2013-07-05,2253,"NARCOTIC","NARC-SELL-COCAINE","WEST","D","D1","BELLTOWN"
20170000109300,2017-03-28,2200,2017-03-29,544,"CAR PROWL","THEFT-CARPROWL","WEST","D","D2","SLU/CASCADE"
200800005556,2008-01-05,NA,2008-01-05,536,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
2017000081125,NA,40,2017-03-07,551,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","L","L1","NORTHGATE"
NA,2009-09-19,100,2009-09-19,1123,"THEFT-ALL OTHER","THEFT-OTH","WEST","K","K2",NA
20080000442030,2008-11-21,1045,2008-11-25,1530,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","SOUTH","R","R1","NORTH BEACON HILL"
20150000176597,2015-05-28,1836,2015-05-28,2155,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","Q","Q3","QUEEN ANNE"
2017000079157,2017-03-03,2200,2017-03-05,1136,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B2","FREMONT"
2009000058251,2009-02-15,2330,2009-02-17,731,"CAR PROWL",NA,"WEST","Q","Q2","QUEEN ANNE"
20090000190525,2009-06-02,1800,2009-06-02,2347,"CAR PROWL","THEFT-CARPROWL","EAST","C","C1","CAPITOL HILL"
20130000308507,2013-08-26,240,2013-08-26,245,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","SOUTH","S","S3","RAINIER BEACH"
20160000214159,2016-06-16,1100,2016-06-16,1420,"THEFT-BICYCLE","THEFT-BICYCLE","EAST","E","E3","FIRST HILL"
20120000339215,2012-10-03,2000,2012-10-04,1500,"CAR PROWL","THEFT-CARPROWL","NORTH","L","L2",NA
20140000415802,2014-12-16,1340,2014-12-16,1415,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20160000901285,2016-02-17,0,2016-02-17,1440,"CAR PROWL","THEFT-CARPROWL","NORTH","B","B2","FREMONT"
2014000018438,2014-01-17,1645,2014-01-17,NA,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","L","L3","LAKECITY"
20120000202840,2012-06-27,1857,2012-06-27,1857,"SEX OFFENSE-OTHER","SEXOFF-INDECENT EXPOSURE","EAST","G","G2","CENTRAL AREA/SQUIRE PARK"
20150000311779,2015-09-01,800,2015-09-05,1715,NA,"BURGLARY-FORCE-RES","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20170000151988,2017-04-18,1816,2017-05-01,1816,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES",NA,"J","J1",NA
2016000040630,2016-02-03,NA,NA,1302,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","L","L2","NORTHGATE"
20110000284130,2011-08-29,630,2011-08-29,1053,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON",NA,"F","F1","NORTH DELRIDGE"
20120000361900,2012-10-19,1400,2012-10-22,1013,"THEFT-ALL OTHER","THEFT-OTH",NA,"R","R2","MOUNT BAKER"
20100000440053,2010-12-22,2318,2010-12-22,2318,"AGGRAVATED ASSAULT","ASSLT-AGG-BODYFORCE","SOUTH","R","R1","NORTH BEACON HILL"
20130000902989,2013-04-28,2200,2013-04-29,1231,"CAR PROWL","THEFT-CARPROWL","EAST","C","C2","MILLER PARK"
20150000131411,2015-04-22,1150,NA,1339,"NARCOTIC","NARC-POSSESS-HEROIN","WEST","M","M3","DOWNTOWN COMMERCIAL"
20100000312799,2010-09-06,2146,2010-09-06,2146,"NARCOTIC","NARC-SELL-AMPHETAMINE","EAST","G","G1","FIRST HILL"
20080000310894,2008-08-20,1730,2008-08-20,2053,"CAR PROWL","THEFT-CARPROWL","SOUTH","R",NA,NA
20090000351994,2009-10-03,1730,2009-10-05,1714,"CAR PROWL","THEFT-CARPROWL","SOUTH","O","O1","SODO"
NA,2011-08-17,1859,NA,1859,"THEFT-ALL OTHER","THEFT-OTH","NORTH","U","U1","ROOSEVELT/RAVENNA"
20170000151394,2017-04-30,2100,2017-05-01,736,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","J","J2","BALLARD NORTH"
20130000391533,2013-10-28,1230,NA,1414,"CAR PROWL","THEFT-CARPROWL","WEST","K","K1",NA
20110000390106,2011-12-03,2030,2011-12-04,NA,"CAR PROWL","THEFT-AUTOACC","EAST","G","G3","MADRONA/LESCHI"
20100000299698,2010-08-27,1512,2010-08-27,1512,"RAPE","RAPE-STRONGARM","NORTH","N","N3","NORTHGATE"
20130000258235,2013-07-20,1748,2013-07-20,1748,"FAMILY OFFENSE-NONVIOLENT","ENDANGERMENT","EAST","C","C1","CAPITOL HILL"
20130000907233,2013-06-28,635,2013-06-28,646,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R2","MOUNT BAKER"
20140000288327,2014-08-19,1800,2014-08-29,1108,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","J","J3","ROOSEVELT/RAVENNA"
2016000097614,2016-03-20,1300,2016-03-20,1300,"CAR PROWL","THEFT-CARPROWL",NA,"J","J3","PHINNEY RIDGE"
20140000147804,2014-05-13,125,2014-05-13,125,"DUI","DUI-LIQUOR","SOUTH","S","S3","RAINIER VIEW"
20140000243603,2014-07-24,2300,2014-07-25,1406,"CAR PROWL","THEFT-CARPROWL","EAST","E",NA,"CAPITOL HILL"
20110000110212,2011-04-06,1515,2011-04-06,1747,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","SOUTHWEST","W","W1","NORTH DELRIDGE"
20170000425704,2017-11-16,1820,2017-11-16,2229,"CAR PROWL","THEFT-CARPROWL",NA,"M",NA,"SLU/CASCADE"
2014000052524,2014-02-18,37,2014-02-18,41,"MOTOR VEHICLE THEFT",NA,NA,"R","R3","COLUMBIA CITY"
2010000026014,2010-01-22,2245,2010-01-23,947,"CAR PROWL","THEFT-CARPROWL","SOUTH","R",NA,"MOUNT BAKER"
20080000311226,2008-08-20,2333,2008-08-21,39,"THEFT-ALL OTHER","THEFT-OTH",NA,"U","U2",NA
20110000203060,2011-06-24,1438,2011-06-24,1439,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","U2","UNIVERSITY"
20120000900427,NA,215,2012-02-01,1339,"CAR PROWL","THEFT-CARPROWL","EAST","C","C1","CAPITOL HILL"
20100000902198,2010-11-08,1900,2010-11-09,1806,NA,"THEFT-CARPROWL","WEST",NA,"D3","SLU/CASCADE"
2009000099428,2009-03-22,1200,2009-03-23,1746,"CAR PROWL",NA,"NORTH","U","U3","SANDPOINT"
20110000207450,2011-06-26,NA,NA,NA,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","D","D3","EASTLAKE - WEST"
20160000108371,2016-03-22,0,2016-03-29,1647,NA,"BURGLARY-FORCE-NONRES","NORTH",NA,"J1","GREENWOOD"
NA,2017-08-04,1015,2017-08-04,1015,"CAR PROWL","THEFT-CARPROWL","NORTH","L","L3","LAKECITY"
20140000903689,2014-05-11,1900,2014-05-12,1807,"THEFT-ALL OTHER","THEFT-OTH","NORTH","B","B2","BALLARD SOUTH"
20090000184322,2009-05-29,745,2009-05-29,1652,"CAR PROWL","THEFT-CARPROWL","WEST","D","D2",NA
20100000288900,2010-08-18,1000,2010-08-18,2204,"THEFT-BUILDING","THEFT-BUILDING","SOUTHWEST","W",NA,"ALKI"
20170000902638,2017-03-24,1325,2017-03-25,942,NA,"THEFT-OTH","NORTH","J","J2",NA
2012000089167,2012-03-23,2130,2012-03-24,919,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R3","COLUMBIA CITY"
20170000394801,2017-10-23,300,2017-10-24,1405,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","F","F2","ROXHILL/WESTWOOD/ARBOR HEIGHTS"
20140000338337,2014-10-09,1630,2014-10-09,1948,"THEFT-ALL OTHER","THEFT-OTH","NORTH","L","L2","NORTHGATE"
20130000140122,2013-04-26,1853,2013-04-26,1853,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES",NA,"N","N2","BITTERLAKE"
20120000200313,2012-06-24,1600,NA,2044,"CAR PROWL","THEFT-CARPROWL","WEST","K","K1","DOWNTOWN COMMERCIAL"
20100000395259,2010-11-05,1300,2010-11-12,1305,NA,"BURGLARY-FORCE-RES","NORTH",NA,"N2","NORTHGATE"
20130000243762,2013-07-10,720,NA,1221,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20130000240711,2013-07-08,718,2013-07-08,718,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","D","D3","EASTLAKE - WEST"
NA,2016-09-14,1400,2016-09-14,1402,"ROBBERY-STREET",NA,"SOUTH","S","S3","RAINIER VIEW"
20110000216092,2011-07-04,1400,2011-07-04,2255,"BURGLARY-RESIDENTIAL",NA,"SOUTH","R","R2","CLAREMONT/RAINIER VISTA"
201300007167,2012-12-28,0,NA,639,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","NORTH","J","J2","BALLARD NORTH"
20110000358376,2011-11-02,2200,2011-11-03,1600,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","W","W2",NA
2013000093491,2013-03-20,40,NA,40,"CAR PROWL","THEFT-CARPROWL","NORTH","L","L3","SANDPOINT"
20140000902853,2014-03-16,NA,2014-03-17,1124,"CAR PROWL","THEFT-CARPROWL","SOUTH","R","R2","MOUNT BAKER"
20140000908040,2014-10-09,900,2014-10-10,1515,"CAR PROWL","THEFT-CARPROWL","WEST","D","D3","SLU/CASCADE"
20160000240677,2016-07-05,2106,2016-07-05,2106,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","M","M3","DOWNTOWN COMMERCIAL"
20120000304887,2012-09-09,2200,2012-09-10,402,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","WEST","M","M1","DOWNTOWN COMMERCIAL"
20090000402974,2009-11-18,1700,NA,2308,NA,"THEFT-CARPROWL","NORTH","N","N1","BITTERLAKE"
2018000095720,2018-03-17,200,2018-03-17,939,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","NORTH","B","B3","WALLINGFORD"
20170000225438,2017-06-22,NA,2017-06-22,2248,"CAR PROWL","THEFT-CARPROWL","NORTH","J","J2","GREENWOOD"
NA,2018-01-21,2100,2018-01-22,935,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTHWEST","W",NA,"FAUNTLEROY SW"
NA,NA,1912,2015-02-16,1912,"THEFT-ALL OTHER","THEFT-OTH","WEST","M","M2","DOWNTOWN COMMERCIAL"
20180000318968,2018-08-27,415,2018-08-27,419,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","SOUTH","R","R1","NORTH BEACON HILL"
20150000217295,2015-06-27,1154,2015-06-27,1228,"ROBBERY-STREET","ROBBERY-STREET-BODYFORCE","WEST","M","M2","DOWNTOWN COMMERCIAL"
2008000036455,2008-01-28,942,2008-01-28,942,"AGGRAVATED ASSAULT-DV","ASSLT-AGG-DV-WEAPON",NA,"L","L1","LAKECITY"
20110000120341,2011-04-15,1510,2011-04-15,1512,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","NORTH","U","U2","UNIVERSITY"
201700006869,2017-01-06,1442,2017-01-06,1442,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20130000432755,2013-11-26,0,NA,2110,"BURGLARY-RESIDENTIAL","BURGLARY-FORCE-RES",NA,"R","R3","HILLMAN CITY"
2012000077975,2012-03-14,1445,2012-03-14,1529,"AGGRAVATED ASSAULT","ASSLT-AGG-WEAPON","NORTH","N","N2","BITTERLAKE"
20140000904990,2014-06-07,2230,2014-06-09,1320,NA,"THEFT-CARPROWL",NA,"Q","Q1","MAGNOLIA"
NA,2011-10-14,1800,NA,1459,"MOTOR VEHICLE THEFT","VEH-THEFT-AUTO","WEST","Q","Q2","QUEEN ANNE"
20130000300462,2013-08-19,NA,2013-08-20,913,"CAR PROWL","THEFT-CARPROWL","EAST","G","G2","CENTRAL AREA/SQUIRE PARK"
20170000170922,2017-05-15,NA,2017-05-15,1347,"TRESPASS","TRESPASS","SOUTHWEST","F","F3","SOUTH DELRIDGE"
2013000042373,2013-02-03,1800,2013-02-06,1535,"THEFT-ALL OTHER","THEFT-OTH","SOUTHWEST","W","W2","ALASKA JUNCTION"
20080000266111,2008-07-19,2030,2008-07-19,2058,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","K","K3","CHINATOWN/INTERNATIONAL DISTRICT"
20100000100421,2010-03-27,1315,2010-03-27,1316,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","WEST","M","M2","DOWNTOWN COMMERCIAL"
20180000254009,2018-07-11,523,2018-07-11,648,"TRESPASS","TRESPASS",NA,"E","E2","CAPITOL HILL"
20140000313619,2014-09-18,200,NA,959,"BURGLARY-COMMERCIAL","BURGLARY-FORCE-NONRES","WEST","K","K2","CHINATOWN/INTERNATIONAL DISTRICT"
20100000353095,NA,150,2010-10-09,314,"TRESPASS",NA,"WEST","Q","Q3","QUEEN ANNE"
2017000095961,2017-03-18,NA,2017-03-18,1843,"BURGLARY-RESIDENTIAL","BURGLARY-NOFORCE-RES","SOUTHWEST","F","F3","SOUTH PARK"
20100000253904,2010-07-23,1525,2010-07-23,1530,"THEFT-SHOPLIFT","THEFT-SHOPLIFT","EAST","E",NA,"CAPITOL HILL"
20140000173980,2014-06-02,1359,2014-06-02,1359,"NARCOTIC","NARC-POSSESS-AMPHETAMINE","EAST","E","E2","CAPITOL HILL"
NA,2008-09-03,947,2008-09-03,947,"CAR PROWL","THEFT-CARPROWL","SOUTHWEST","F","F3","HIGHLAND PARK"
NA,2009-06-13,NA,2009-06-13,1245,"WEAPON","WEAPON-UNLAWFUL USE","NORTH",NA,"N3","NORTHGATE"
